310337
219117
225059
214460
232627
201085
206843
107075
153386
183925
157300
95841
295463
207724
235431
192108
222099
192823
214440
95642
142955
196031
155815
99459
283098
206326
221829
256950
225667
234424
233381
79701
148800
190132
149815
142224
229296
183154
176998
154476
144114
152677
151722
66738
117298
123470
114782
80703
190600
146995
180480
135385
159862
155064
147648
72969
124464
131082
133057
94160
201101
153685
176242
141145
167637
160704
156020
80191
126996
117669
151358
98999
198031
163131
176517
152157
162802
148121
160157
73252
114835
144853
129949
108393
203844
194955
218653
228990
230824
219429
246597
108152
205014
228638
187804
130844
274825
226631
225438
229442
209554
211401
256570
99465
176288
180741
173521
114640
225578
217803
250956
222830
217650
230297
231643
94210
169448
183903
170778
123368
266008
241305
260354
213830
236919
198704
223328
111692
183109
188092
176504
123239
272052
224757
251698
220800
234929
217696
216093
107330
159740
198367
178826
131167
246886
198127
211779
193976
207677
180406
204490
100615
165982
192258
179355
198061
210582
212567
272215
183784
184855
190136
219442
89732
181015
190100
170131
142460
220742
207035
249711
208769
207022
198272
208794
86120
180445
175181
172213
150384
214440
197582
230473
197715
151133
236488
214088
98133
188417
186745
179411
142819
239651
211562
252901
187508
228643
209265
192084
97168
184405
189234
192725
140903
250311
225695
261371
207777
248195
228925
214194
104860
186381
207049
196125
162223
233708
218767
214246
203748
206407
186257
193017
77905
177467
169032
139413
141715
158459
166319
215443
189661
189879
210972
206335
85124
190389
196323
184099
166460
207267
201638
259115
160919
164704
171753
153886
69262
155231
140418
146088
131298
165172
161303
188598
158171
171642
169936
138510
70764
147021
133411
133283
111928
137744
131269
138816
130320
147938
129113
109616
56715
109543
117398
107058
87480
114102
108963
132753
116838
136850
122815
108339
53296
106940
111466
102871
89415
118464
118976
140189
119850
132312
128272
114793
53505
111027
122445
108546
92199
132109
135310
162181
149692
146267
142199
132473
59584
130818
133606
134790
110056
155851
173097
191409
168132
188657
166232
137223
72004
154393
147435
146397
125062
172035
184349
226780
160969
204806
188363
145944
83638
167469
158417
156886
121689
178325
182229
214271
171889
199696
175279
152948
91777
125356
146986
147191
124078
